userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
859390,46,5,2,5,2.0,3,0,2.0
882432,66,9,1,3,2.0,3,1,2.0
882620,80,10,1,4,2.0,3,0,2.0
906053,65,9,1,3,1.0,3,0,4.0
921354,0,11,1,5,,3,0,
949601,0,10,1,4,,1,0,
950591,0,5,2,5,,1,0,
1080063,0,10,1,4,,2,0,
1081633,0,5,2,5,,2,0,
1086577,0,3,2,3,,3,0,1.0
6481,0,2,2,2,,2,0,2.0
54037,34,4,2,4,2.0,3,0,3.0
65044,0,5,2,5,,2,0,3.0
69611,0,5,2,5,,3,0,4.0
129187,0,4,2,4,,3,0,2.0
187818,0,9,1,3,2.0,3,0,
196205,0,5,2,5,,3,0,3.0
379314,17,3,2,3,1.0,3,1,3.0
416300,0,9,1,3,,3,0,2.0
451705,0,4,2,4,,3,0,
471757,0,5,2,5,,3,0,
480425,89,11,1,5,1.0,3,0,3.0
591585,0,11,1,5,2.0,3,0,
602944,0,5,2,5,,2,0,
614007,0,3,2,3,2.0,3,0,
635382,51,7,1,1,2.0,3,0,
712731,0,11,1,5,,3,0,2.0
751066,0,1,2,1,,3,0,
900846,0,9,1,3,,2,0,
918806,56,8,1,2,1.0,3,0,2.0
920144,0,11,1,5,,1,0,
966235,18,3,2,3,2.0,3,0,1.0
977260,0,11,1,5,,3,0,1.0
1016627,66,9,1,3,2.0,3,0,2.0
1039094,0,9,1,3,,3,0,2.0
1050411,0,3,2,3,,1,0,
1059618,42,5,2,5,1.0,3,0,3.0
1089493,0,3,2,3,,3,0,3.0
2595,0,9,1,3,,2,0,2.0
15631,35,4,2,4,3.0,3,0,1.0
16679,0,10,1,4,,2,0,
22951,0,7,1,1,,3,0,
44700,0,2,2,2,,3,0,2.0
69235,22,3,2,3,2.0,3,0,3.0
78569,0,3,2,3,,3,0,2.0
91239,0,3,2,3,,3,0,3.0
135775,0,11,1,5,,3,0,2.0
159062,8,2,2,2,1.0,3,0,3.0
215214,51,7,1,1,1.0,3,0,2.0
228554,0,7,1,1,,3,0,
232995,0,4,2,4,,3,0,1.0
255461,7,2,2,2,2.0,3,0,1.0
257241,0,10,1,4,,1,0,
260861,0,5,2,5,,1,0,
280239,0,8,1,2,,3,0,2.0
289393,67,9,1,3,2.0,3,0,3.0
364273,31,4,2,4,1.0,3,0,3.0
407890,11,3,2,3,2.0,2,0,2.0
417998,0,10,1,4,2.0,3,0,
459113,21,3,2,3,3.0,3,0,2.0
530305,0,4,2,4,,3,0,
592910,92,11,1,5,2.0,3,0,3.0
619170,0,11,1,5,,2,0,
709242,0,5,2,5,,3,0,2.0
747467,65,9,1,3,1.0,3,0,4.0
751491,78,10,1,4,1.0,3,0,4.0
839037,5,2,2,2,1.0,3,1,2.0
864589,0,2,2,2,,3,0,
869590,1,1,2,1,2.0,2,0,
915958,0,3,2,3,,3,0,2.0
928693,0,3,2,3,,2,0,
991406,15,3,2,3,1.0,3,0,1.0
1035364,0,10,1,4,,3,0,2.0
1042020,50,7,1,1,1.0,2,0,4.0
52805,0,3,2,3,,1,0,
66524,19,3,2,3,2.0,3,0,2.0
195755,0,8,1,2,,2,0,
340809,0,5,2,5,,2,0,
342190,92,11,1,5,2.0,3,0,4.0
357986,5,2,2,2,1.0,3,1,2.0
360978,0,3,2,3,,3,0,2.0
403212,6,2,2,2,2.0,2,0,
445800,0,3,2,3,2.0,3,0,
446034,5,2,2,2,1.0,3,1,2.0
450686,0,12,1,6,,3,0,2.0
497386,0,1,2,1,,2,0,
507338,81,10,1,4,2.0,3,0,3.0
570576,0,10,1,4,,3,0,1.0
669340,20,3,2,3,2.0,3,0,4.0
780918,35,4,2,4,2.0,3,0,1.0
782032,0,11,1,5,,3,0,2.0
800134,0,5,2,5,,3,0,2.0
902709,33,4,2,4,2.0,3,0,2.0
915206,35,4,2,4,3.0,3,0,2.0
1064009,44,5,2,5,2.0,3,0,2.0
1082841,17,3,2,3,1.0,3,0,3.0
1084818,0,9,1,3,,3,0,2.0
1108063,0,5,2,5,,3,0,
25351,91,11,1,5,2.0,3,0,2.0
27833,55,8,1,2,2.0,2,0,
84096,6,2,2,2,2.0,2,0,3.0
121909,0,2,2,2,,2,0,
149080,19,3,2,3,2.0,3,0,2.0
189107,0,1,2,1,,3,0,
378445,0,10,1,4,,3,0,
498604,7,2,2,2,1.0,3,0,2.0
559530,0,5,2,5,,1,0,
560002,0,3,2,3,,3,0,3.0
593974,0,10,1,4,2.0,3,0,
613120,18,3,2,3,2.0,3,0,1.0
668528,0,7,1,1,,2,0,3.0
691021,18,3,2,3,2.0,3,0,1.0
727909,0,3,2,3,,3,0,2.0
1004086,0,3,2,3,,3,0,2.0
1050179,34,4,2,4,2.0,3,0,3.0
1084639,0,2,2,2,,3,0,1.0
1129007,66,9,1,3,2.0,3,0,2.0
58163,18,3,2,3,2.0,3,0,1.0
82998,48,6,2,6,3.0,2,0,
133137,0,11,1,5,,3,0,
136374,8,2,2,2,1.0,3,0,3.0
207604,0,4,2,4,,1,0,
349090,20,3,2,3,2.0,3,0,4.0
369850,5,2,2,2,2.0,3,1,
371232,0,9,1,3,,3,0,2.0
397370,51,7,1,1,1.0,3,0,3.0
402852,0,2,2,2,,3,0,4.0
425491,0,7,1,1,,1,0,
447586,0,3,2,3,2.0,1,0,
523513,0,1,2,1,,1,0,
570427,19,3,2,3,2.0,3,0,2.0
590221,0,4,2,4,,3,0,3.0
620277,0,4,2,4,,2,0,2.0
697201,5,2,2,2,2.0,3,1,4.0
711351,8,2,2,2,1.0,3,0,3.0
811849,0,9,1,3,2.0,3,0,
846420,0,9,1,3,,3,0,3.0
910835,0,4,2,4,,3,0,2.0
992897,0,4,2,4,,3,0,2.0
1041203,0,9,1,3,,3,0,
1052106,35,4,2,4,3.0,3,0,2.0
1069449,0,11,1,5,,3,0,4.0
1112952,0,9,1,3,,2,0,4.0
1122028,66,9,1,3,2.0,3,0,1.0
1138331,15,3,2,3,1.0,3,0,1.0
62229,65,9,1,3,1.0,3,0,3.0
68330,0,10,1,4,,1,0,3.0
79578,0,6,2,6,,3,0,
97053,15,3,2,3,1.0,3,0,1.0
111531,58,9,1,3,1.0,1,0,2.0
150888,0,9,1,3,1.0,3,0,
169957,0,11,1,5,1.0,3,0,
186734,0,1,2,1,,3,0,
265041,0,2,2,2,,3,0,4.0
280789,0,9,1,3,,3,0,3.0
393640,0,10,1,4,,3,0,4.0
436864,0,2,2,2,,3,1,
461511,0,5,2,5,,3,0,
503278,46,5,2,5,3.0,3,0,2.0
529387,16,3,2,3,1.0,3,0,2.0
561724,0,2,2,2,,3,0,
571474,36,5,2,5,2.0,1,0,
602517,17,3,2,3,1.0,3,0,3.0
616332,92,11,1,5,2.0,3,0,4.0
668238,0,9,1,3,,2,0,4.0
767525,0,9,1,3,,3,1,
836101,0,5,2,5,2.0,2,0,
879335,0,4,2,4,,3,0,1.0
902387,0,10,1,4,,3,0,2.0
939181,0,11,1,5,,2,0,
990523,8,2,2,2,2.0,3,0,3.0
991499,0,2,2,2,,3,0,2.0
992228,0,9,1,3,1.0,3,0,
1069447,0,3,2,3,,3,0,
1141574,81,10,1,4,2.0,3,0,4.0
36281,0,8,1,2,,3,0,2.0
62597,45,5,2,5,3.0,3,0,3.0
73860,0,3,2,3,,3,0,3.0
83601,94,12,1,6,2.0,1,0,
83710,20,3,2,3,2.0,3,1,3.0
178083,0,4,2,4,,3,0,
265320,0,8,1,2,,3,0,4.0
319369,0,5,2,5,2.0,3,0,
405065,0,2,2,2,,3,0,
405497,0,1,2,1,,3,0,
416395,0,8,1,2,,3,0,2.0
433362,65,9,1,3,1.0,3,0,4.0
453487,91,11,1,5,2.0,3,0,2.0
464005,20,3,2,3,2.0,3,0,4.0
488096,16,3,2,3,1.0,3,0,2.0
492927,0,2,2,2,,3,1,
517029,7,2,2,2,2.0,3,0,2.0
561142,0,4,2,4,,2,0,2.0
576876,0,2,2,2,,2,0,4.0
581980,0,4,2,4,,3,0,
582448,91,11,1,5,2.0,3,0,2.0
592509,0,10,1,4,,2,0,
625458,0,3,2,3,,3,0,
655250,46,5,2,5,2.0,3,0,2.0
658594,0,3,2,3,,3,0,4.0
664578,0,4,2,4,,3,0,2.0
680018,0,2,2,2,,3,0,3.0
810592,0,3,2,3,,3,0,3.0
821501,67,9,1,3,2.0,3,0,3.0
856223,44,5,2,5,2.0,3,0,2.0
881237,66,9,1,3,2.0,3,0,2.0
949739,0,9,1,3,,1,0,
1047244,19,3,2,3,2.0,3,0,2.0
1062294,0,3,2,3,,3,0,4.0
1117792,20,3,2,3,2.0,3,0,4.0
22148,0,2,2,2,,3,0,
30661,45,5,2,5,2.0,3,0,3.0
51331,0,8,1,2,2.0,3,0,
54357,0,6,2,6,,2,0,
68188,0,5,2,5,,3,0,2.0
83354,93,11,1,5,2.0,3,0,1.0
91028,0,1,2,1,,1,0,
93676,5,2,2,2,1.0,3,1,2.0
94802,0,10,1,4,,3,0,2.0
99973,34,4,2,4,2.0,3,0,3.0
122560,46,5,2,5,2.0,3,0,1.0
177266,35,4,2,4,2.0,3,0,2.0
193651,30,4,2,4,1.0,3,0,2.0
215365,0,9,1,3,,3,0,1.0
221047,12,3,2,3,2.0,2,0,4.0
451579,0,9,1,3,,3,0,1.0
452611,45,5,2,5,2.0,3,0,3.0
464434,0,8,1,2,,3,0,2.0
500838,0,1,2,1,,3,1,
561540,34,4,2,4,2.0,3,0,3.0
587593,33,4,2,4,2.0,3,0,2.0
621518,17,3,2,3,1.0,3,0,4.0
624011,57,8,1,2,1.0,3,0,4.0
676731,0,6,2,6,,3,0,2.0
749044,0,9,1,3,,2,0,3.0
755896,51,7,1,1,2.0,3,1,2.0
768441,19,3,2,3,2.0,3,0,2.0
871222,0,8,1,2,2.0,3,0,
876822,12,3,2,3,1.0,2,0,3.0
886704,0,3,2,3,,3,0,2.0
913531,0,3,2,3,1.0,3,0,
1068425,0,10,1,4,,3,0,3.0
66834,0,2,2,2,,3,0,1.0
88981,0,7,1,1,,3,0,
116027,7,2,2,2,2.0,3,0,2.0
124562,2,1,2,1,1.0,3,0,
155815,0,11,1,5,,3,0,
175824,5,2,2,2,2.0,3,1,3.0
182193,0,4,2,4,,3,0,
209268,0,5,2,5,,3,0,2.0
257509,0,3,2,3,,1,0,3.0
297135,0,9,1,3,,2,0,
327115,0,5,2,5,,3,0,
331468,0,2,2,2,,3,1,
340478,19,3,2,3,2.0,3,0,2.0
363352,0,3,2,3,,3,0,
405907,89,11,1,5,1.0,3,0,4.0
512104,8,2,2,2,1.0,3,0,4.0
520877,0,4,2,4,,3,0,4.0
562205,0,1,2,1,,1,0,
626686,27,4,2,4,1.0,2,0,4.0
686079,57,8,1,2,3.0,3,0,4.0
731985,0,11,1,5,,2,0,2.0
841712,0,7,1,1,,2,0,
863305,0,9,1,3,,3,0,
942595,0,10,1,4,,2,0,
1105932,44,5,2,5,2.0,3,0,2.0
9579,7,2,2,2,1.0,3,0,2.0
17652,20,3,2,3,2.0,3,0,3.0
26294,0,8,1,2,,3,1,
65335,0,9,1,3,,2,0,
66587,0,2,2,2,,3,0,2.0
70775,19,3,2,3,2.0,3,0,2.0
89728,0,2,2,2,,3,0,1.0
118986,0,11,1,5,,2,0,
135194,0,7,1,1,,2,0,
189961,8,2,2,2,2.0,3,0,4.0
235271,0,1,2,1,,2,0,2.0
341567,0,3,2,3,,2,0,
357064,0,5,2,5,,3,0,2.0
454559,0,4,2,4,,1,0,
491547,0,1,2,1,,3,0,4.0
527019,7,2,2,2,1.0,3,0,2.0
602367,80,10,1,4,2.0,3,0,2.0
606445,16,3,2,3,1.0,3,1,2.0
739740,8,2,2,2,1.0,3,0,4.0
765145,0,5,2,5,,2,0,2.0
822037,0,4,2,4,,3,0,1.0
837245,7,2,2,2,2.0,3,0,2.0
852996,33,4,2,4,2.0,3,0,2.0
860158,0,5,2,5,,3,0,2.0
888089,0,10,1,4,,3,0,2.0
903359,33,4,2,4,2.0,3,0,2.0
905845,43,5,2,5,2.0,3,0,1.0
934919,0,2,2,2,,3,0,
1004079,0,11,1,5,,3,0,2.0
1023707,0,3,2,3,,3,0,1.0
1026532,34,4,2,4,3.0,3,0,3.0
1036225,0,9,1,3,,3,0,4.0
1064072,0,3,2,3,,3,0,4.0
1106003,32,4,2,4,2.0,3,0,1.0
115671,8,2,2,2,2.0,3,0,3.0
145507,51,7,1,1,2.0,3,0,3.0
161847,0,10,1,4,,3,0,4.0
217060,0,5,2,5,,3,0,
234172,30,4,2,4,1.0,3,0,2.0
266094,0,5,2,5,,2,0,
310240,0,3,2,3,,3,0,2.0
365199,19,3,2,3,2.0,3,0,2.0
385895,11,3,2,3,2.0,2,0,2.0
387870,57,8,1,2,2.0,3,0,3.0
404494,0,11,1,5,,3,0,3.0
421818,7,2,2,2,1.0,3,0,2.0
422448,22,3,2,3,3.0,3,0,3.0
458269,0,3,2,3,,3,0,
511136,0,11,1,5,,3,0,2.0
511838,0,2,2,2,,3,1,3.0
544793,19,3,2,3,2.0,3,0,2.0
569889,20,3,2,3,2.0,3,0,4.0
637909,80,10,1,4,2.0,3,0,2.0
681136,0,2,2,2,,3,0,
711534,0,11,1,5,,3,0,4.0
726623,81,10,1,4,2.0,3,0,4.0
786190,0,9,1,3,1.0,1,0,
866486,44,5,2,5,2.0,3,0,2.0
948272,0,9,1,3,,2,0,
987048,17,3,2,3,1.0,3,0,4.0
1032416,0,4,2,4,,3,0,2.0
1038064,0,2,2,2,,3,0,
1048174,88,11,1,5,1.0,3,0,2.0
1079723,0,4,2,4,,3,0,2.0
1121482,0,5,2,5,,3,0,3.0
1123994,82,10,1,4,3.0,3,0,2.0
1140252,46,5,2,5,3.0,3,0,1.0
7498,0,2,2,2,1.0,3,0,
16823,80,10,1,4,2.0,3,0,2.0
38714,0,4,2,4,,3,0,4.0
53458,0,5,2,5,,3,0,2.0
106761,19,3,2,3,2.0,3,0,2.0
189666,78,10,1,4,1.0,3,0,4.0
216698,19,3,2,3,2.0,3,0,2.0
221198,41,5,2,5,1.0,3,0,1.0
242086,46,5,2,5,3.0,3,0,1.0
249033,81,10,1,4,2.0,3,0,4.0
254517,44,5,2,5,2.0,3,0,2.0
265178,0,2,2,2,,3,0,
269456,92,11,1,5,3.0,3,0,3.0
289279,0,5,2,5,,3,0,3.0
311581,2,1,2,1,1.0,3,0,2.0
343674,0,4,2,4,2.0,3,0,
350261,5,2,2,2,2.0,3,1,2.0
368460,0,3,2,3,,3,0,4.0
387619,20,3,2,3,2.0,3,0,4.0
389615,0,5,2,5,,3,0,2.0
427819,20,3,2,3,2.0,3,0,3.0
514670,0,4,2,4,,3,0,1.0
541963,92,11,1,5,2.0,3,0,3.0
700299,2,1,2,1,2.0,3,0,2.0
722947,0,4,2,4,,3,0,2.0
743947,0,3,2,3,2.0,2,0,
782200,0,5,2,5,3.0,2,0,
791827,0,2,2,2,,3,0,
803079,0,8,1,2,,3,0,
820303,0,3,2,3,,3,0,2.0
864444,0,11,1,5,,3,0,
930148,0,5,2,5,,2,0,
943995,0,1,2,1,,1,0,
949203,0,6,2,6,,1,0,
7419,0,11,1,5,,2,0,
28296,27,4,2,4,1.0,2,0,3.0
39725,0,9,1,3,1.0,1,0,
97129,0,8,1,2,,2,0,
201767,65,9,1,3,1.0,3,0,4.0
214146,0,2,2,2,,2,0,
244004,0,4,2,4,,3,0,4.0
259182,0,10,1,4,,3,0,4.0
261488,0,11,1,5,,3,0,2.0
304920,96,12,1,6,2.0,3,0,2.0
316746,0,2,2,2,,2,0,2.0
338620,0,10,1,4,,3,0,
345089,91,11,1,5,2.0,3,0,2.0
351120,96,12,1,6,2.0,3,0,2.0
402865,0,1,2,1,,3,0,
478217,0,8,1,2,,1,0,
485179,92,11,1,5,2.0,3,0,4.0
491759,20,3,2,3,2.0,3,0,3.0
502678,0,4,2,4,,3,0,
554720,0,5,2,5,,3,0,2.0
588344,0,2,2,2,1.0,3,0,
632381,0,8,1,2,2.0,3,0,
773518,0,9,1,3,,3,0,2.0
888080,0,3,2,3,,3,0,3.0
919809,0,12,1,6,,1,0,
942674,0,11,1,5,,1,0,
989359,0,3,2,3,,3,0,2.0
994942,0,2,2,2,,3,0,
996302,0,9,1,3,2.0,2,0,
1011825,0,2,2,2,,3,1,2.0
1049814,43,5,2,5,2.0,3,0,1.0
1109219,0,2,2,2,,3,0,
64720,68,9,1,3,3.0,3,0,2.0
89125,0,11,1,5,,3,0,2.0
170332,46,5,2,5,2.0,3,0,2.0
172481,57,8,1,2,1.0,3,0,3.0
228542,0,9,1,3,3.0,3,0,
241539,78,10,1,4,1.0,3,0,4.0
320604,7,2,2,2,1.0,3,0,2.0
324965,0,3,2,3,,2,0,
367343,56,8,1,2,2.0,3,0,2.0
408071,0,10,1,4,,3,0,
413717,0,4,2,4,,3,0,
450871,43,5,2,5,2.0,3,0,1.0
503751,0,4,2,4,,3,0,1.0
526536,0,11,1,5,2.0,3,0,
620779,0,12,1,6,,3,0,4.0
661453,35,4,2,4,3.0,3,0,2.0
661517,0,11,1,5,,3,0,2.0
731080,0,9,1,3,,3,0,4.0
753103,55,8,1,2,2.0,2,0,
863595,0,11,1,5,,2,0,
971400,20,3,2,3,2.0,3,0,4.0
976108,67,9,1,3,2.0,3,0,3.0
996358,0,3,2,3,,3,0,4.0
1033047,51,7,1,1,1.0,3,0,4.0
1073608,0,3,2,3,,3,0,2.0
1089674,0,5,2,5,,3,0,1.0
46568,0,9,1,3,1.0,3,0,
82898,0,5,2,5,,3,0,2.0
104291,0,9,1,3,,3,0,2.0
119024,5,2,2,2,2.0,3,1,
133247,0,5,2,5,,2,0,3.0
144172,83,11,1,5,1.0,1,0,
157554,0,7,1,1,,3,0,
171013,7,2,2,2,1.0,3,0,2.0
179041,0,11,1,5,,3,0,2.0
181290,20,3,2,3,2.0,3,0,3.0
183587,5,2,2,2,1.0,3,1,2.0
200466,0,12,1,6,,3,0,2.0
299106,38,5,2,5,2.0,2,0,3.0
368474,0,3,2,3,,3,0,2.0
430287,0,4,2,4,,3,0,4.0
450115,7,2,2,2,2.0,3,0,2.0
500209,0,1,2,1,,3,0,
551189,65,9,1,3,1.0,3,0,4.0
573897,46,5,2,5,3.0,3,0,2.0
579053,66,9,1,3,2.0,3,0,1.0
593413,0,11,1,5,,3,0,1.0
661210,0,10,1,4,,2,0,2.0
668312,51,7,1,1,2.0,3,0,3.0
689668,91,11,1,5,2.0,3,0,2.0
693450,0,4,2,4,,3,0,4.0
754056,66,9,1,3,2.0,3,0,2.0
800645,19,3,2,3,2.0,3,0,2.0
853023,0,9,1,3,,2,0,
933373,0,11,1,5,,3,0,
963784,0,9,1,3,,3,0,3.0
981812,0,3,2,3,,3,0,2.0
985364,0,3,2,3,2.0,3,0,
1069306,0,9,1,3,,1,0,
1070488,66,9,1,3,2.0,3,0,2.0
1073793,20,3,2,3,2.0,3,0,3.0
1091373,92,11,1,5,2.0,3,0,4.0
6954,0,10,1,4,,2,0,
39908,19,3,2,3,2.0,3,0,2.0
74020,0,5,2,5,,3,0,3.0
129060,0,9,1,3,,3,0,3.0
148268,81,10,1,4,2.0,3,0,4.0
154185,17,3,2,3,1.0,3,0,4.0
174963,0,12,1,6,,3,0,3.0
230174,0,3,2,3,,3,0,4.0
262527,0,5,2,5,,3,0,
319227,0,3,2,3,,2,0,
406213,21,3,2,3,3.0,3,0,2.0
406936,8,2,2,2,1.0,3,0,3.0
451841,0,9,1,3,,2,0,
502900,0,4,2,4,,3,0,2.0
515655,46,5,2,5,3.0,3,0,2.0
538794,96,12,1,6,2.0,3,0,2.0
558057,6,2,2,2,1.0,1,0,
563521,0,3,2,3,,3,0,
568457,64,9,1,3,1.0,3,0,1.0
635976,0,3,2,3,,3,1,2.0
638493,0,4,2,4,,3,0,3.0
713822,0,5,2,5,,2,0,
786161,44,5,2,5,2.0,3,0,2.0
836119,32,4,2,4,2.0,3,0,1.0
899456,0,4,2,4,,3,0,4.0
940110,0,1,2,1,,2,0,
947268,0,4,2,4,,1,0,
995386,30,4,2,4,1.0,3,0,1.0
1024898,0,11,1,5,,3,0,2.0
1118000,0,10,1,4,,2,0,
1127279,0,4,2,4,,3,0,4.0
27316,0,2,2,2,,3,0,2.0
54987,0,3,2,3,2.0,3,0,
92392,60,9,1,3,2.0,2,0,2.0
164817,0,2,2,2,,3,0,
212395,0,3,2,3,,3,0,3.0
236689,2,1,2,1,1.0,3,0,1.0
275656,0,3,2,3,,3,0,
289644,0,9,1,3,,3,0,3.0
301245,0,8,1,2,,3,0,
312512,0,4,2,4,,1,0,
393747,66,9,1,3,2.0,3,0,1.0
439867,5,2,2,2,1.0,3,1,1.0
507595,0,11,1,5,1.0,3,0,
512434,0,5,2,5,,3,0,
523947,0,9,1,3,,1,0,
553014,0,4,2,4,,3,0,4.0
555795,42,5,2,5,1.0,3,0,3.0
584851,0,2,2,2,1.0,3,0,
601178,5,2,2,2,1.0,3,1,4.0
607496,0,9,1,3,,2,0,
627234,7,2,2,2,2.0,3,0,2.0
632651,0,7,1,1,,3,0,
639028,8,2,2,2,1.0,3,0,4.0
669941,92,11,1,5,2.0,3,0,3.0
738251,0,3,2,3,2.0,2,0,
753129,19,3,2,3,2.0,3,0,2.0
790128,0,9,1,3,,3,0,2.0
799233,33,4,2,4,2.0,3,0,2.0
843433,0,4,2,4,2.0,1,0,
883365,8,2,2,2,2.0,3,0,4.0
904490,7,2,2,2,2.0,3,0,2.0
948840,0,5,2,5,,1,0,
968229,62,9,1,3,3.0,2,0,1.0
1009435,0,10,1,4,,3,0,2.0
1027189,35,4,2,4,3.0,3,0,2.0
1080970,0,10,1,4,3.0,2,0,
1106621,53,8,1,2,1.0,2,1,2.0
1113833,54,8,1,2,2.0,3,1,3.0
1124891,0,8,1,2,,3,0,2.0
37070,18,3,2,3,2.0,3,0,1.0
92789,0,11,1,5,1.0,3,0,
147553,0,1,2,1,,3,1,
165265,0,11,1,5,,2,0,
206787,0,3,2,3,,3,0,
209285,0,6,2,6,,3,0,1.0
286283,0,11,1,5,,2,0,4.0
310033,64,9,1,3,1.0,3,0,2.0
349270,0,4,2,4,,2,0,
353562,0,2,2,2,,3,0,3.0
485510,0,3,2,3,,1,0,
509317,80,10,1,4,2.0,3,0,2.0
535660,0,2,2,2,,3,0,1.0
610701,19,3,2,3,2.0,3,0,2.0
634633,34,4,2,4,2.0,3,0,3.0
657564,0,2,2,2,,3,0,2.0
681567,0,8,1,2,,3,0,
692882,0,8,1,2,,3,0,3.0
701794,18,3,2,3,2.0,3,0,1.0
783268,0,9,1,3,2.0,3,0,
953765,0,10,1,4,,1,0,
992309,46,5,2,5,3.0,3,0,1.0
1047184,0,8,1,2,,3,1,
1047520,64,9,1,3,1.0,3,0,2.0
1061139,0,8,1,2,,3,0,
1062517,0,9,1,3,,3,0,2.0
1098592,6,2,2,2,1.0,2,0,3.0
1099481,33,4,2,4,2.0,3,0,2.0
1126903,0,2,2,2,,3,0,
1132841,0,8,1,2,,3,0,
31791,7,2,2,2,2.0,3,0,2.0
84967,82,10,1,4,2.0,3,0,2.0
201139,0,3,2,3,,3,0,
204622,8,2,2,2,2.0,3,0,4.0
207534,81,10,1,4,3.0,3,0,3.0
209962,0,3,2,3,,3,0,3.0
239598,81,10,1,4,2.0,3,0,4.0
269214,0,3,2,3,,2,0,2.0
302502,0,3,2,3,,1,0,
362487,0,1,2,1,,3,0,
364463,0,3,2,3,,3,1,2.0
379825,11,3,2,3,1.0,2,0,2.0
396478,5,2,2,2,2.0,3,1,2.0
500311,42,5,2,5,1.0,3,0,3.0
640490,0,8,1,2,,2,0,2.0
703108,0,4,2,4,,1,0,
733182,62,9,1,3,3.0,2,0,2.0
735645,66,9,1,3,2.0,3,0,2.0
748622,0,3,2,3,,3,0,
753914,0,10,1,4,,3,0,3.0
783480,0,10,1,4,,3,0,2.0
796117,54,8,1,2,2.0,3,1,2.0
846458,7,2,2,2,1.0,3,0,2.0
873915,0,5,2,5,,3,0,3.0
881197,35,4,2,4,3.0,3,0,2.0
939171,0,9,1,3,,1,0,
944117,0,2,2,2,,1,0,
948717,0,3,2,3,,1,0,
971802,0,9,1,3,,3,0,2.0
1018416,0,9,1,3,,3,0,
1023619,0,5,2,5,,3,0,2.0
1029493,0,9,1,3,,2,0,2.0
1086936,0,10,1,4,,1,0,
1106509,34,4,2,4,2.0,3,0,4.0
1127265,6,2,2,2,2.0,2,0,
27920,0,4,2,4,,3,0,
83993,0,3,2,3,1.0,1,0,
110870,0,4,2,4,,2,0,
132113,5,2,2,2,1.0,3,1,2.0
178121,0,5,2,5,,3,0,4.0
202605,0,11,1,5,,2,0,
202866,19,3,2,3,2.0,3,0,2.0
213614,31,4,2,4,1.0,3,0,4.0
215318,0,5,2,5,,3,0,3.0
316121,0,4,2,4,,2,0,
343679,0,8,1,2,,3,0,4.0
377913,0,4,2,4,2.0,3,0,
379387,0,8,1,2,,3,0,4.0
439334,0,5,2,5,,3,0,2.0
474650,0,3,2,3,,3,0,3.0
490442,0,1,2,1,,2,0,2.0
565501,0,9,1,3,2.0,1,0,
647168,0,3,2,3,2.0,3,0,
660148,0,1,2,1,,1,0,
762175,1,1,2,1,1.0,2,0,
858609,0,2,2,2,,3,0,2.0
937694,0,2,2,2,,2,0,
951662,0,10,1,4,,1,0,
1000540,0,2,2,2,,3,1,4.0
1017686,0,3,2,3,,3,0,2.0
1127788,0,11,1,5,2.0,3,0,
40850,45,5,2,5,2.0,3,0,3.0
64614,0,3,2,3,,3,0,2.0
99052,0,4,2,4,,1,0,
107214,0,4,2,4,,3,0,
126450,45,5,2,5,2.0,3,0,3.0
158738,0,5,2,5,,3,0,
184100,19,3,2,3,2.0,3,0,2.0
233261,8,2,2,2,2.0,3,0,4.0
244734,0,9,1,3,,3,0,2.0
296629,0,4,2,4,,3,0,
336019,0,8,1,2,,1,0,
448747,0,3,2,3,,3,1,3.0
468095,63,9,1,3,3.0,2,0,3.0
468096,20,3,2,3,2.0,3,0,4.0
539199,0,9,1,3,,3,0,
558950,20,3,2,3,2.0,3,0,4.0
657794,0,9,1,3,,3,0,2.0
678399,60,9,1,3,2.0,2,1,1.0
725627,91,11,1,5,2.0,3,0,2.0
734076,0,4,2,4,,3,0,3.0
739981,0,4,2,4,,3,0,2.0
828047,0,11,1,5,,3,0,4.0
840946,0,8,1,2,,2,1,
890770,8,2,2,2,1.0,3,0,3.0
919112,55,8,1,2,1.0,2,0,3.0
952367,0,9,1,3,2.0,2,0,
955523,0,4,2,4,,1,0,
1085478,0,9,1,3,,1,0,
1091805,0,9,1,3,,3,0,4.0
1134592,51,7,1,1,1.0,3,0,3.0
35099,0,6,2,6,,2,0,
80021,0,4,2,4,,3,0,1.0
88994,35,4,2,4,3.0,3,0,2.0
90472,57,8,1,2,2.0,3,0,4.0
139116,0,2,2,2,,3,1,2.0
166157,33,4,2,4,2.0,3,0,2.0
176171,0,3,2,3,,3,0,2.0
178699,56,8,1,2,2.0,3,0,2.0
184814,0,4,2,4,,3,0,2.0
200205,0,1,2,1,,2,0,
221766,18,3,2,3,2.0,3,0,1.0
265423,0,8,1,2,,3,0,
281074,0,9,1,3,,3,0,2.0
286173,90,11,1,5,2.0,3,0,1.0
289636,0,10,1,4,,3,0,
353625,49,6,2,6,2.0,3,0,3.0
441334,66,9,1,3,2.0,3,0,1.0
443985,2,1,2,1,2.0,3,0,
462581,33,4,2,4,2.0,3,0,2.0
539338,0,10,1,4,1.0,3,0,
544337,19,3,2,3,2.0,3,0,2.0
601933,0,8,1,2,,3,0,
605069,0,4,2,4,,3,0,2.0
629566,0,2,2,2,,3,1,
644111,22,3,2,3,3.0,3,0,4.0
661757,81,10,1,4,2.0,3,0,3.0
